Channel0	Channel1	Channel2	Channel3	Channel4	Channel5	Channel6	Channel7	Channel8	Channel9	Channel10	Channel11	Channel12	Channel13	Channel14	Channel15	Channel16	Channel17	Channel18	Channel19
5.986250946226658043e-02	1.075631742894999743e+00	1.084467536051603842e+00	2.634788124368056192e-02	1.825973528115192035e-02	3.182916225144320765e-02	6.117836121750482720e-02	1.076475016653035466e+00	2.071307050964772412e-01	1.287784785472885149e-02	2.151553329052827701e-01	1.187956930557521329e-01	4.053324882446462940e-02	1.083182901837658196e+00	0.000000000000000000e+00	5.754852825473014133e-02	9.005376318854839066e-03	1.076001126232040139e+00	1.231723352481547268e-01	1.080573927164048653e+00
1.980780397000238668e+00	9.971726453653580180e-02	1.031073609973511690e-01	1.582434550908478954e+00	1.911459872134027904e+00	2.197958008015630238e-01	1.967845934424564902e+00	1.563380142232842163e+00	2.357366519713766095e-02	2.119047010918579388e-01	1.588763675260952413e+00	1.131488389505638514e-01	3.566310108517390526e-02	1.154274624518375064e-01	1.140881003340177002e-01	1.081166980631232288e+00	1.066468175823283293e-02	1.959713446092607558e+00	5.954518968182992422e-02	1.573898450990206976e+00
4.032244776207299236e-02	2.062501725479313486e-01	1.070454621205688461e+00	1.570880985319998535e+00	2.996111808373872615e-02	4.490020458017709298e-02	9.758829123084883372e-02	1.087786483604334276e+00	1.081279439065860437e+00	4.154286306314224769e-02	5.490710382642077954e-03	1.063147861622601581e-01	3.887501305711046906e-02	1.984476310529230458e+00	1.231071582483285465e-02	1.956240259084414401e-02	1.661509297688477937e-02	1.088078677005932970e+00	6.989146027838863406e-02	1.955960191625607525e+00
4.299650932432672046e-02	1.082147891305451415e+00	2.033327791248604743e-01	1.692733493863884595e-02	0.000000000000000000e+00	1.098484071386522515e-01	1.957049177572895315e+00	7.755580413018298147e-02	1.080944623605704979e+00	1.287408515913647522e-02	1.965552829964070769e+00	5.002864548535609912e-02	1.963800631151340514e+00	1.078039987307109149e+00	1.210402791321586388e-02	1.953910469053725674e+00	1.008888319230361458e-01	1.066079280183549693e+00	3.627728110898096464e-02	1.560641599091169507e+00
1.057666484622730163e+00	3.493458268303961667e-02	1.950329482847239948e+00	1.641201323317648467e-02	3.322695007989331928e-04	8.168072621769112071e-03	8.005253517451253742e-02	1.078965535886831750e+00	1.566499023143516300e+00	8.060454995826496494e-02	1.076851775352910989e+00	2.143102220252667695e-04	4.399679241450930520e-03	1.082388548428101505e+00	1.403121991011922753e-02	9.990817957244485514e-02	0.000000000000000000e+00	1.096757931444016343e+00	1.494305625087421867e-02	1.957931666051624608e+00
1.968293833006675264e+00	1.076912648514199433e-01	1.084782517565681392e-01	1.579014940160437197e+00	2.235070238103950668e+00	2.193868778239444206e-01	1.966641971564681013e+00	1.583519248783539668e+00	1.594837411923176462e-02	2.122207296561364753e-01	1.587756504495023036e+00	1.221733164470389793e-01	3.294220238584172344e-02	1.596962579756556755e-01	1.695540344728680704e-01	1.082821046629602435e+00	1.088944617156873372e-02	1.955534921986075148e+00	6.131677133243366995e-02	1.576549312158876504e+00
1.979449814693376108e+00	1.019647853931219955e-01	1.148579601419765783e-01	1.579655806991960398e+00	1.950225326266561199e+00	2.144701184629742852e-01	1.971081752923331543e+00	1.576152351353556025e+00	1.988912239845761279e-02	2.099338617291446052e-01	1.585798126243339601e+00	1.121449360427014402e-01	3.536167860375586530e-02	1.026101359131641744e-01	1.331122243343307310e-01	1.080368503836792060e+00	1.218670181463638730e-02	1.959651096755049338e+00	5.500472976554756505e-02	1.577856943376183319e+00
1.990003997721231155e+00	9.883033860203127574e-02	1.062013328619310359e-01	1.584880052838849362e+00	2.008439967512060331e+00	2.222740523904199184e-01	1.970019625210002401e+00	1.583157016921688642e+00	2.101425721434605626e-02	2.119676517512887048e-01	1.580900263976116271e+00	1.112669696516267875e-01	4.034972457859620915e-02	1.087398022998260633e-01	1.856223846180884984e-01	1.083858360169248192e+00	9.897600223683362952e-03	1.957281066832474936e+00	5.619824720628743830e-02	1.573105257070649854e+00
1.979841274122303485e+00	1.138973142080197121e-01	1.040165295397873085e-01	1.578895555967691378e+00	2.102878681786441106e+00	2.193318434159970409e-01	1.967838551406047909e+00	1.567644214307141626e+00	1.750443005125165707e-02	2.097656852656565041e-01	1.589093682158629228e+00	1.110994236772464283e-01	3.645497259315605421e-02	1.010498662951673510e-01	9.146363740470775383e-02	1.083855924043902519e+00	1.175443845052297209e-02	1.959011794933012807e+00	6.403318863392579163e-02	1.574269038650562669e+00
4.099122612892511924e-02	2.099093941400493879e-01	1.070792386348288661e+00	1.569309212040057799e+00	2.409184701143382221e-02	2.653310904828212399e-02	9.479143938074838238e-02	1.089086213741063958e+00	1.086649679194382268e+00	3.892558460663705228e-02	6.864808679144898326e-03	1.099883281872831853e-01	4.046593355458515812e-02	1.969279687215909291e+00	3.205885434809387091e-02	2.293221641503620165e-02	6.081625257516262879e-03	1.082135482011037819e+00	4.393381540726267603e-02	1.956217967937196489e+00
4.344070639091326957e-02	2.077504415377405544e-01	1.047723230991239429e+00	1.567323966232691212e+00	2.774367291897872345e-02	2.483252634397582065e-02	5.318538417889724645e-02	1.091547625967651758e+00	1.082092867990996465e+00	4.016120045575311687e-02	9.157242738256920339e-03	1.084795088159555138e-01	3.880840180433712400e-02	1.972877724523110388e+00	6.532282959103460906e-02	1.894288794402841994e-02	2.644037234551812471e-02	1.088048619411648099e+00	3.129485336422518221e-02	1.956134360776265790e+00
4.098748679930038635e-02	2.098605983811971110e-01	1.070281050334374262e+00	1.569457585630641638e+00	1.908211857466984851e-02	3.119017393060498355e-02	6.402450148903261751e-02	1.090908446918751551e+00	1.085908539216101865e+00	4.569434135741111402e-02	8.404658234522714363e-03	1.045095193122922012e-01	4.323369315121125545e-02	1.962904085533387244e+00	2.820219384727056314e-02	1.434818828924122082e-02	1.104492059875266351e-02	1.082042481674099443e+00	2.761658039193994746e-02	1.957581943351558884e+00
1.982110455341898891e+00	9.601737854046102361e-02	9.839833609142514814e-02	1.584691397021018577e+00	2.138510890960632960e+00	2.161966414740217057e-01	1.970248358558632340e+00	1.549923309574638086e+00	2.999180666977733015e-02	2.060064619646402029e-01	1.591490308801862819e+00	1.104625636756686180e-01	2.732453823908074370e-02	1.306533568137167867e-01	2.673944820970540481e-02	1.078343972743330825e+00	1.428607758446274155e-02	1.967681685298921623e+00	6.043569984393863670e-02	1.569765405171110739e+00
1.981174102841342100e+00	1.200348439453355898e-01	1.124889469402160641e-01	1.577968122689921371e+00	2.011023777924231926e+00	2.130713661288347049e-01	1.974694131494669769e+00	1.592391207860597069e+00	1.785037685561820936e-02	2.022189903879448858e-01	1.594494384417787236e+00	1.076243035811975390e-01	2.169026159390342184e-02	1.035487433968417803e-01	0.000000000000000000e+00	1.075952061756489053e+00	1.524356474477056578e-02	1.964153839404652269e+00	6.209165047489554473e-02	1.576450754054789405e+00
1.070323085999969059e+00	4.956392255431147156e-03	1.680105030280417897e-02	1.572697233464131372e+00	1.975889611605238905e+00	4.487005463249531256e-02	2.363566913294195410e-02	1.232571509472254190e-01	3.057856358952812381e-02	1.571104973896541024e+00	1.576354962881779453e+00	1.046871285745212127e-02	3.307776125013631857e-02	1.156746075692051540e-01	1.032195049800676279e-01	1.589702186745331369e+00	2.103477876957006443e-02	1.958813043080933181e+00	5.555474075074763596e-02	4.172618490052410617e-02
1.972638937143034399e+00	9.208577847617697987e-02	1.040527163680872169e-01	1.584355113270806470e+00	2.174730127593607065e+00	2.177525744322321710e-01	1.964168243087122567e+00	1.560385931329586917e+00	2.103269546687318650e-02	2.141821689362434500e-01	1.582544111070397719e+00	1.215094279059990151e-01	3.994605338505242270e-02	1.655654462649064074e-01	1.645933947790304830e-01	1.086476594107424587e+00	1.009685496824931639e-02	1.957162903594217518e+00	5.642592183709810305e-02	1.575068203919177678e+00
2.183405204268873412e-02	1.078026915193547541e+00	2.063078081770683969e-01	2.269230974510895449e-02	0.000000000000000000e+00	1.174032270379829351e-01	1.953377863222472088e+00	9.484016035513595511e-02	1.083523340837618809e+00	1.761959086254811374e-02	1.969867940875446255e+00	3.323718476292668311e-02	1.960366295251459778e+00	1.077895315075195981e+00	9.951272567549844517e-03	1.947619477489868078e+00	1.001592307975615187e-01	1.067532825808887642e+00	3.786313243275985646e-02	1.553882880465881522e+00
6.278774837501809036e-02	1.071746963142418352e+00	2.108376588913223881e-01	1.209007853610210084e-02	7.267008554803237354e-03	1.095877874748581310e-01	1.960115207139253357e+00	1.371835424027865735e-01	1.075543726270056899e+00	1.254029357805288257e-02	1.974199266693887234e+00	5.288627217928537627e-02	1.972405979741137738e+00	1.086367270276419106e+00	1.703025130822752309e-02	1.956462184315339359e+00	1.114098446984142232e-01	1.072108017642746214e+00	4.102731962637256452e-02	1.583263207735303935e+00
1.068452524997545616e+00	3.216673025226752386e-02	1.956527504129131456e+00	9.721370687663620502e-03	2.307437518102340226e-02	8.012264341910779047e-03	8.433321014774222690e-02	1.088076832347381284e+00	1.560234622100198365e+00	7.405431289016048413e-02	1.073487077410765878e+00	3.294715606968197201e-03	2.262203900801530720e-02	1.079130934398812247e+00	1.307439597579607843e-02	1.047285326142631118e-01	8.670954291383306534e-02	1.078790727540448025e+00	1.048915823219891477e-02	1.946538278852974369e+00
1.087102927126795571e+00	3.496337560788937565e-02	1.963097292471474686e+00	1.607002256202664722e-02	1.785079817983404107e-02	4.548540958741310522e-03	7.877292303060641487e-02	1.078539531823627051e+00	1.563200139756776963e+00	4.637699514005515222e-02	1.074943797814923885e+00	4.745596155381842304e-03	4.531531605095305559e-04	1.082109480368778076e+00	5.112140476594471267e-02	1.053409873936544394e-01	1.041796574854650936e-01	1.078729295470325811e+00	7.227925620016867336e-03	1.947961434525006252e+00
3.452501252138456128e-02	1.077544550404811563e+00	1.076564827590751339e+00	2.832330303664155197e-02	2.078702164226709295e-02	2.551184158581855377e-02	5.953383854076615966e-02	1.077346211054223790e+00	2.100924924870066213e-01	2.710279781277241673e-02	2.159379064697613537e-01	1.143190908891877910e-01	4.129416097686294806e-02	1.086985181318145921e+00	2.464563593620183457e-01	1.140411216887680587e-02	0.000000000000000000e+00	1.082360084732172822e+00	1.236340273436202786e-01	1.076745385255279741e+00
1.982566404905085955e+00	1.322812654394474319e-01	1.101998729063046328e-01	1.580013396885131094e+00	1.948995051731752470e+00	2.203005668649728188e-01	1.974207284909550886e+00	1.573330650345872161e+00	1.606087849316175861e-02	2.066303609976019307e-01	1.584187966352527122e+00	1.111383453433053004e-01	2.516813402744771944e-02	1.312880790289312205e-01	5.288286407085922292e-02	1.082641948848362068e+00	1.451466438839696220e-02	1.957681605097437272e+00	6.649418989975704186e-02	1.577014813775664548e+00
1.972743524895132605e+00	1.051823414319052880e-01	9.994490414500821485e-02	1.579405886644843049e+00	1.942300228632102055e+00	2.171339902795007826e-01	1.969793087664239550e+00	1.551368186418166761e+00	2.357356217324961187e-02	2.077569572994737990e-01	1.585345419533452427e+00	1.159470470496421352e-01	2.993542951188305629e-02	1.206870775747820729e-01	8.899961966857528051e-02	1.077611544697604673e+00	1.278145623673665118e-02	1.959021586204722887e+00	6.136096555941095848e-02	1.575197730909302596e+00
1.979709258266884264e+00	1.102402511893897097e-01	1.052992555154625698e-01	1.582886832764417884e+00	2.254124569197209826e+00	2.214158194763885534e-01	1.967619514368062150e+00	1.590859756627176935e+00	2.281834102086313307e-02	2.123927880853803962e-01	1.586585982343999834e+00	1.165354044770183783e-01	3.966644175317279170e-02	1.273789551959193245e-01	1.252348072807611679e-01	1.084552835128691495e+00	1.040314293954476554e-02	1.956327611733962302e+00	6.175265183570388672e-02	1.575283727452793325e+00
1.146158350970730266e+00	3.346080055966892813e-02	1.963980884281795625e+00	1.253156568171934389e-02	0.000000000000000000e+00	1.603691214023790848e-02	8.254639148933465287e-02	1.080050236235120531e+00	1.566993847581497956e+00	7.227265076462151272e-02	1.071218453729325670e+00	5.827403773709148929e-04	5.944880108211212169e-03	1.082168582529150047e+00	5.625262299786651377e-02	9.972237212401136031e-02	2.581436979467583229e-02	1.091431805171479308e+00	5.645031142497947477e-03	1.951397189662546161e+00
1.164408786188474876e+00	3.469655360694678947e-02	1.966731243339098656e+00	9.116153615740260965e-03	0.000000000000000000e+00	1.500296825019346164e-02	8.025606921055648824e-02	1.080378405649616846e+00	1.556446416539108535e+00	7.138012487259583205e-02	1.068894241030968084e+00	2.500094481023370022e-03	9.885580324480676417e-03	1.079265408637753332e+00	7.057311740808586142e-02	9.829282726300538064e-02	0.000000000000000000e+00	1.082130169020391719e+00	2.030939533337168534e-03	1.947687732279246964e+00
5.704997224962623376e-02	4.758457539547519821e-02	0.000000000000000000e+00	2.084077756501185874e-01	1.967799043670290349e+00	2.250950262459590900e-01	1.976874776033475722e+00	1.571294974398960376e+00	1.202260470796279040e-01	1.572007461133739348e+00	1.589254490769191008e+00	1.390768971334209458e-01	6.292758623431309040e-02	1.209202062571373276e-01	6.071906258175586296e-02	2.354490040274478391e-01	3.450453343725232158e-02	1.566480769133646422e+00	6.283350746366722639e-02	1.669884733696791121e-02
4.648998480127516930e-02	4.234994721723454175e-02	1.563552520700438320e-02	2.108024202720926998e-01	1.996392177385865718e+00	2.152810071740651476e-01	1.971426619225735921e+00	1.570866555227754091e+00	1.243658376428778689e-01	1.573853288766334568e+00	1.590487082580456013e+00	1.112988153881304398e-01	5.660500034553075238e-02	1.214563226798845846e-01	3.307623839764861629e-02	2.053418893317216221e-01	4.276567913854132513e-02	1.585530108989317899e+00	6.072040677018238769e-02	0.000000000000000000e+00
1.981062176598903379e+00	1.037012745790367174e-01	1.028692984605043409e-01	1.579192495290965281e+00	1.928759001037097631e+00	2.153685928283627371e-01	1.969952758621961397e+00	1.553364476964340657e+00	2.671943741027588831e-02	2.086290590473628970e-01	1.583872476340101976e+00	1.099329870515581009e-01	2.534090117442420326e-02	8.498427163287730624e-02	3.100589445802964805e-02	1.079050311015415931e+00	1.334245370412918269e-02	1.962038046783981304e+00	6.139820228110370176e-02	1.575664932342994540e+00
4.829783919130404418e-02	1.073539348233446988e+00	1.081651761812985946e+00	1.919658405638479184e-02	1.893163762404379002e-02	2.776836060162440542e-02	5.888251125684920706e-02	1.077066755767387640e+00	2.083240250645929659e-01	2.880156894195509687e-02	2.160380239634362987e-01	1.126186765497267372e-01	4.116195060790379945e-02	1.085546272485991892e+00	1.652140382894656256e-01	0.000000000000000000e+00	2.028346338122819989e-03	1.078780963344512900e+00	1.212010268296186133e-01	1.079049677715918865e+00
5.138735953506648468e-02	1.071236717307609609e+00	1.082387919032439028e+00	2.691158984524871789e-02	1.677568973161283269e-02	2.587764748010748864e-02	6.086968251928707302e-02	1.075652317357956189e+00	2.074542314789137032e-01	1.150937232555875218e-02	2.143291339287343722e-01	1.169942998669792206e-01	4.011858488736370215e-02	1.080046303045724798e+00	9.165910658698548166e-03	5.511042935368860862e-02	3.323091516242921914e-03	1.074580189521881612e+00	1.241899714541529337e-01	1.080080066197121713e+00
1.989718619162370805e+00	1.103578509499867355e-01	1.047282367983639190e-01	1.583584441010237542e+00	2.053426238566927520e+00	2.233840481767136732e-01	1.974150287511966528e+00	1.586676950604244185e+00	1.580785027221078692e-02	2.106656043146187263e-01	1.585303051618189629e+00	1.066955229523373072e-01	3.552428339873583280e-02	5.238184929396089845e-02	1.082181062198808580e-01	1.081018890940820043e+00	1.107504349073378143e-02	1.958536051433176439e+00	6.269232508010555427e-02	1.572593213939147194e+00
1.985546993475099331e+00	1.329336450362788025e-01	1.139996301740494600e-01	1.580470176905418134e+00	1.864318085593836161e+00	2.165876236287714307e-01	1.975288772432936213e+00	1.593308613562276044e+00	4.444401642542339381e-03	2.043280528925969508e-01	1.585372998420075508e+00	1.096666574116142850e-01	3.371002113931726579e-02	1.008680278287527876e-01	7.332865303016503078e-02	1.078255462102254425e+00	1.337212900313238841e-02	1.960480288650798819e+00	5.924626452890774386e-02	1.577992539487355295e+00
